Company Name,Sector,Stage,Investment Amount,Investment Type,Investment Date,Founder Name,Founder Email,Quarter,Type,Revenue,Burn,Traction,Runway Months,Narrative Good,Narrative Bad,Narrative Help
NeuralNet Labs,AI/ML,Pre-Seed,1110238.774,CLN,01/03/2024,Founder 5,founder5@neuralnetlabs.com,3,ACTUAL,84966.92771,92586.84504,1456.219089,3.56911169,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayFlow Pro,Fintech,Seed,1796809.938,CLN,01/11/2024,Founder 2,founder2@payflowpro.com,1,FORECAST,38113.67492,113852.2976,525.276071,,,,
PayFlow Pro,Fintech,Seed,1796809.938,CLN,01/11/2024,Founder 2,founder2@payflowpro.com,2,FORECAST,45764.75583,129303.1026,724.5269698,,,,
PayFlow Pro,Fintech,Seed,1796809.938,CLN,01/11/2024,Founder 2,founder2@payflowpro.com,3,FORECAST,58428.49863,133273.8655,1050.448444,,,,
PayFlow Pro,Fintech,Seed,1796809.938,CLN,01/11/2024,Founder 2,founder2@payflowpro.com,4,FORECAST,76846.95813,154501.7968,1783.365499,,,,
PayFlow Pro,Fintech,Seed,1796809.938,CLN,01/11/2024,Founder 2,founder2@payflowpro.com,5,FORECAST,113337.4852,189470.9569,1619.90262,,,,
PayFlow Pro,Fintech,Seed,1796809.938,CLN,01/11/2024,Founder 2,founder2@payflowpro.com,6,FORECAST,248450.3299,220965.5621,2775.653271,,,,
PayFlow Pro,Fintech,Seed,1796809.938,CLN,01/11/2024,Founder 2,founder2@payflowpro.com,7,FORECAST,287160.5279,205455.787,5303.091538,,,,
PayFlow Pro,Fintech,Seed,1796809.938,CLN,01/11/2024,Founder 2,founder2@payflowpro.com,8,FORECAST,251790.0166,254283.6531,18879.24152,,,,
PayFlow Pro,Fintech,Seed,1796809.938,CLN,01/11/2024,Founder 2,founder2@payflowpro.com,1,ACTUAL,24862.85466,119461.5118,342.6555597,8.419498708,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayFlow Pro,Fintech,Seed,1796809.938,CLN,01/11/2024,Founder 2,founder2@payflowpro.com,2,ACTUAL,43640.81975,155430.8252,690.9017719,11.26810507,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayFlow Pro,Fintech,Seed,1796809.938,CLN,01/11/2024,Founder 2,founder2@payflowpro.com,3,ACTUAL,67998.48007,138174.905,1222.500993,8.130591805,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayFlow Pro,Fintech,Seed,1796809.938,CLN,01/11/2024,Founder 2,founder2@payflowpro.com,4,ACTUAL,104207.2403,191006.6157,2418.307785,3.149325901,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayFlow Pro,Fintech,Seed,1172738.005,CLN,01/02/2024,Founder 2,founder2@payflowpro.com,1,FORECAST,15346.12733,104897.5296,323.0152705,,,,
PayFlow Pro,Fintech,Seed,1172738.005,CLN,01/02/2024,Founder 2,founder2@payflowpro.com,2,FORECAST,19606.49903,115469.8898,510.8506461,,,,
PayFlow Pro,Fintech,Seed,1172738.005,CLN,01/02/2024,Founder 2,founder2@payflowpro.com,3,FORECAST,29096.15721,128026.178,845.6719185,,,,
PayFlow Pro,Fintech,Seed,1172738.005,CLN,01/02/2024,Founder 2,founder2@payflowpro.com,4,FORECAST,45279.70047,135148.8765,1112.116996,,,,
PayFlow Pro,Fintech,Seed,1172738.005,CLN,01/02/2024,Founder 2,founder2@payflowpro.com,5,FORECAST,65621.51583,156065.8985,2184.74413,,,,
PayFlow Pro,Fintech,Seed,1172738.005,CLN,01/02/2024,Founder 2,founder2@payflowpro.com,6,FORECAST,91695.36572,165326.0151,1253.241765,,,,
PayFlow Pro,Fintech,Seed,1172738.005,CLN,01/02/2024,Founder 2,founder2@payflowpro.com,7,FORECAST,48713.71454,170794.1379,2285.459213,,,,
PayFlow Pro,Fintech,Seed,1172738.005,CLN,01/02/2024,Founder 2,founder2@payflowpro.com,8,FORECAST,260386.5597,178858.5381,3137.776911,,,,
PayFlow Pro,Fintech,Seed,1172738.005,CLN,01/02/2024,Founder 2,founder2@payflowpro.com,1,ACTUAL,20791.05497,139125.8122,437.6236495,5.171381982,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayFlow Pro,Fintech,Seed,1542891.712,CLN,30/09/2024,Founder 2,founder2@payflowpro.com,1,FORECAST,42606.53543,105019.2107,953.7493873,,,,
PayFlow Pro,Fintech,Seed,1542891.712,CLN,30/09/2024,Founder 2,founder2@payflowpro.com,2,FORECAST,58035.66126,118617.9737,1375.012475,,,,
PayFlow Pro,Fintech,Seed,1542891.712,CLN,30/09/2024,Founder 2,founder2@payflowpro.com,3,FORECAST,63205.99218,118080.6827,1836.574507,,,,
PayFlow Pro,Fintech,Seed,1542891.712,CLN,30/09/2024,Founder 2,founder2@payflowpro.com,4,FORECAST,102253.9997,145956.96,3072.578695,,,,
PayFlow Pro,Fintech,Seed,1542891.712,CLN,30/09/2024,Founder 2,founder2@payflowpro.com,5,FORECAST,147111.864,153757.5435,4539.632733,,,,
PayFlow Pro,Fintech,Seed,1542891.712,CLN,30/09/2024,Founder 2,founder2@payflowpro.com,6,FORECAST,266346.7788,134583.4769,10981.76892,,,,
PayFlow Pro,Fintech,Seed,1542891.712,CLN,30/09/2024,Founder 2,founder2@payflowpro.com,7,FORECAST,214795.4057,232390.9385,15779.71459,,,,
PayFlow Pro,Fintech,Seed,1542891.712,CLN,30/09/2024,Founder 2,founder2@payflowpro.com,8,FORECAST,156863.1741,197455.837,9110.031163,,,,
PayFlow Pro,Fintech,Seed,1542891.712,CLN,30/09/2024,Founder 2,founder2@payflowpro.com,1,ACTUAL,28272.64304,128216.5323,632.8845024,11.83492763,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayFlow Pro,Fintech,Seed,1542891.712,CLN,30/09/2024,Founder 2,founder2@payflowpro.com,2,ACTUAL,74998.59465,159179.9547,1776.907525,12.37459226,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayFlow Pro,Fintech,Seed,1542891.712,CLN,30/09/2024,Founder 2,founder2@payflowpro.com,3,ACTUAL,61356.07045,129722.7112,1782.82139,6.496143365,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayFlow Pro,Fintech,Seed,1542891.712,CLN,30/09/2024,Founder 2,founder2@payflowpro.com,4,ACTUAL,86586.0717,166986.8702,2601.781054,10.23145102,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayFlow Pro,Fintech,Seed,1650429.728,CLN,31/05/2024,Founder 2,founder2@payflowpro.com,1,FORECAST,58291.71335,97513.87713,535.7633448,,,,
PayFlow Pro,Fintech,Seed,1650429.728,CLN,31/05/2024,Founder 2,founder2@payflowpro.com,2,FORECAST,75234.60334,111814.0055,733.0215447,,,,
PayFlow Pro,Fintech,Seed,1650429.728,CLN,31/05/2024,Founder 2,founder2@payflowpro.com,3,FORECAST,98085.71167,114948.6431,1314.095804,,,,
PayFlow Pro,Fintech,Seed,1650429.728,CLN,31/05/2024,Founder 2,founder2@payflowpro.com,4,FORECAST,130959.9185,118126.9059,1606.769339,,,,
PayFlow Pro,Fintech,Seed,1650429.728,CLN,31/05/2024,Founder 2,founder2@payflowpro.com,5,FORECAST,124796.2884,126726.8866,1768.776062,,,,
PayFlow Pro,Fintech,Seed,1650429.728,CLN,31/05/2024,Founder 2,founder2@payflowpro.com,6,FORECAST,166653.6748,171740.5549,3143.288393,,,,
PayFlow Pro,Fintech,Seed,1650429.728,CLN,31/05/2024,Founder 2,founder2@payflowpro.com,7,FORECAST,203535.9328,171389.7657,3087.826291,,,,
PayFlow Pro,Fintech,Seed,1650429.728,CLN,31/05/2024,Founder 2,founder2@payflowpro.com,8,FORECAST,713846.0086,178653.357,7264.787259,,,,
PayFlow Pro,Fintech,Seed,1650429.728,CLN,31/05/2024,Founder 2,founder2@payflowpro.com,1,ACTUAL,64176.53039,100632.5799,589.851123,10.59473599,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayStream,Fintech,Seed,1369139.204,EQUITY,01/03/2024,Founder 18,founder18@paystream.com,1,FORECAST,53238.91126,143745.1605,488.5827446,,,,
PayStream,Fintech,Seed,1369139.204,EQUITY,01/03/2024,Founder 18,founder18@paystream.com,2,FORECAST,65795.49884,155929.3456,687.455174,,,,
PayStream,Fintech,Seed,1369139.204,EQUITY,01/03/2024,Founder 18,founder18@paystream.com,3,FORECAST,103936.542,180895.5396,1089.096915,,,,
PayStream,Fintech,Seed,1369139.204,EQUITY,01/03/2024,Founder 18,founder18@paystream.com,4,FORECAST,132862.9056,212487.8732,1316.39224,,,,
PayStream,Fintech,Seed,1369139.204,EQUITY,01/03/2024,Founder 18,founder18@paystream.com,5,FORECAST,217580.7511,225256.0817,3412.69315,,,,
PayStream,Fintech,Seed,1369139.204,EQUITY,01/03/2024,Founder 18,founder18@paystream.com,6,FORECAST,260576.3887,235083.0158,2927.267479,,,,
PayStream,Fintech,Seed,1369139.204,EQUITY,01/03/2024,Founder 18,founder18@paystream.com,7,FORECAST,289557.6892,253808.0812,11142.46155,,,,
PayStream,Fintech,Seed,1369139.204,EQUITY,01/03/2024,Founder 18,founder18@paystream.com,8,FORECAST,882222.3959,279107.6063,4619.59321,,,,
PayStream,Fintech,Seed,1369139.204,EQUITY,01/03/2024,Founder 18,founder18@paystream.com,1,ACTUAL,47232.09088,168497.0322,433.4571096,10.86616726,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayStream,Fintech,Seed,1369139.204,EQUITY,01/03/2024,Founder 18,founder18@paystream.com,2,ACTUAL,72011.14283,213107.6899,752.398471,3.531228279,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayStream,Fintech,Seed,1369139.204,EQUITY,01/03/2024,Founder 18,founder18@paystream.com,3,ACTUAL,63411.90952,180724.6483,664.4603881,7.276805043,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayStream,Fintech,Seed,1369139.204,EQUITY,01/03/2024,Founder 18,founder18@paystream.com,4,ACTUAL,154681.0229,294286.425,1532.563942,6.002049994,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayStream,Fintech,Seed,2410311.113,EQUITY,31/05/2024,Founder 18,founder18@paystream.com,1,FORECAST,28205.42116,84428.45911,382.1369531,,,,
PayStream,Fintech,Seed,2410311.113,EQUITY,31/05/2024,Founder 18,founder18@paystream.com,2,FORECAST,38015.78846,90693.09895,530.5781898,,,,
PayStream,Fintech,Seed,2410311.113,EQUITY,31/05/2024,Founder 18,founder18@paystream.com,3,FORECAST,41358.45747,97498.34074,743.7673179,,,,
PayStream,Fintech,Seed,2410311.113,EQUITY,31/05/2024,Founder 18,founder18@paystream.com,4,FORECAST,58298.54412,102129.9561,900.9564829,,,,
PayStream,Fintech,Seed,2410311.113,EQUITY,31/05/2024,Founder 18,founder18@paystream.com,5,FORECAST,60851.35799,111263.6646,2736.37543,,,,
PayStream,Fintech,Seed,2410311.113,EQUITY,31/05/2024,Founder 18,founder18@paystream.com,6,FORECAST,146140.5568,149225.4864,4773.404334,,,,
PayStream,Fintech,Seed,2410311.113,EQUITY,31/05/2024,Founder 18,founder18@paystream.com,7,FORECAST,122001.3314,117412.4946,9165.417083,,,,
PayStream,Fintech,Seed,2410311.113,EQUITY,31/05/2024,Founder 18,founder18@paystream.com,8,FORECAST,109436.734,218319.271,5604.52261,,,,
PayStream,Fintech,Seed,2410311.113,EQUITY,31/05/2024,Founder 18,founder18@paystream.com,1,ACTUAL,32447.64832,92629.93974,439.6121367,12.29320346,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayStream,Fintech,Seed,2410311.113,EQUITY,31/05/2024,Founder 18,founder18@paystream.com,2,ACTUAL,43901.82683,112176.2117,612.7283626,7.608062981,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayStream,Fintech,Seed,2410311.113,EQUITY,31/05/2024,Founder 18,founder18@paystream.com,3,ACTUAL,54270.55964,130830.6038,975.9713261,4.861557698,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayStream,Fintech,Seed,586620.5178,EQUITY,01/02/2024,Founder 18,founder18@paystream.com,1,FORECAST,24990.55254,74273.79286,1026.396439,,,,
PayStream,Fintech,Seed,586620.5178,EQUITY,01/02/2024,Founder 18,founder18@paystream.com,2,FORECAST,33661.74207,80013.31605,1579.585032,,,,
PayStream,Fintech,Seed,586620.5178,EQUITY,01/02/2024,Founder 18,founder18@paystream.com,3,FORECAST,44279.2051,85359.82994,2725.209151,,,,
PayStream,Fintech,Seed,586620.5178,EQUITY,01/02/2024,Founder 18,founder18@paystream.com,4,FORECAST,52883.1424,90237.09296,3243.041077,,,,
PayStream,Fintech,Seed,586620.5178,EQUITY,01/02/2024,Founder 18,founder18@paystream.com,5,FORECAST,103118.2993,96403.86628,8377.966817,,,,
PayStream,Fintech,Seed,586620.5178,EQUITY,01/02/2024,Founder 18,founder18@paystream.com,6,FORECAST,181367.8822,115908.7335,8820.516118,,,,
PayStream,Fintech,Seed,586620.5178,EQUITY,01/02/2024,Founder 18,founder18@paystream.com,7,FORECAST,181956.2367,117012.4496,16095.45335,,,,
PayStream,Fintech,Seed,586620.5178,EQUITY,01/02/2024,Founder 18,founder18@paystream.com,8,FORECAST,166407.019,171330.4247,11897.05639,,,,
PayStream,Fintech,Seed,586620.5178,EQUITY,01/02/2024,Founder 18,founder18@paystream.com,1,ACTUAL,17561.53628,72796.7433,721.2765013,14.13133463,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayStream,Fintech,Seed,586620.5178,EQUITY,01/02/2024,Founder 18,founder18@paystream.com,2,ACTUAL,43385.88752,72195.10221,2035.892806,7.129598409,Strong customer acquisition,Higher than expected burn,Need help with hiring
PayStream,Fintech,Seed,586620.5178,EQUITY,01/02/2024,Founder 18,founder18@paystream.com,3,ACTUAL,48974.99843,88258.6797,3014.216574,11.26854563,Strong customer acquisition,Higher than expected burn,Need help with hiring
RetailMax,E-commerce,Series B,2458446.23,EQUITY,30/06/2024,Founder 12,founder12@retailmax.com,1,FORECAST,42106.30334,56447.5681,727.6769733,,,,
RetailMax,E-commerce,Series B,2458446.23,EQUITY,30/06/2024,Founder 12,founder12@retailmax.com,2,FORECAST,57493.25014,62913.85224,1149.952728,,,,
RetailMax,E-commerce,Series B,2458446.23,EQUITY,30/06/2024,Founder 12,founder12@retailmax.com,3,FORECAST,78556.64592,74078.537,1342.664009,,,,
RetailMax,E-commerce,Series B,2458446.23,EQUITY,30/06/2024,Founder 12,founder12@retailmax.com,4,FORECAST,78877.24867,71594.16926,1622.484962,,,,
RetailMax,E-commerce,Series B,2458446.23,EQUITY,30/06/2024,Founder 12,founder12@retailmax.com,5,FORECAST,123246.8204,74584.87744,3143.574783,,,,
RetailMax,E-commerce,Series B,2458446.23,EQUITY,30/06/2024,Founder 12,founder12@retailmax.com,6,FORECAST,111849.0467,88044.05238,2909.858036,,,,
RetailMax,E-commerce,Series B,2458446.23,EQUITY,30/06/2024,Founder 12,founder12@retailmax.com,7,FORECAST,227020.9282,116458.4203,3819.987355,,,,
RetailMax,E-commerce,Series B,2458446.23,EQUITY,30/06/2024,Founder 12,founder12@retailmax.com,8,FORECAST,302890.6964,88031.19286,6772.047547,,,,
RetailMax,E-commerce,Series B,2458446.23,EQUITY,30/06/2024,Founder 12,founder12@retailmax.com,1,ACTUAL,49563.59,51624.32312,856.5530643,3.016911146,Strong customer acquisition,Higher than expected burn,Need help with hiring
RetailMax,E-commerce,Series B,2458446.23,EQUITY,30/06/2024,Founder 12,founder12@retailmax.com,2,ACTUAL,77727.23595,70230.10626,1554.663318,14.33969369,Strong customer acquisition,Higher than expected burn,Need help with hiring
RetailMax,E-commerce,Series B,2034692.381,EQUITY,30/09/2024,Founder 12,founder12@retailmax.com,1,FORECAST,28150.84442,55396.24198,396.1163646,,,,
RetailMax,E-commerce,Series B,2034692.381,EQUITY,30/09/2024,Founder 12,founder12@retailmax.com,2,FORECAST,38064.43796,58990.5694,603.9736111,,,,
RetailMax,E-commerce,Series B,2034692.381,EQUITY,30/09/2024,Founder 12,founder12@retailmax.com,3,FORECAST,50939.93548,61917.10842,858.7215227,,,,
RetailMax,E-commerce,Series B,2034692.381,EQUITY,30/09/2024,Founder 12,founder12@retailmax.com,4,FORECAST,83877.75816,67120.68337,1760.231877,,,,
RetailMax,E-commerce,Series B,2034692.381,EQUITY,30/09/2024,Founder 12,founder12@retailmax.com,5,FORECAST,92548.09852,85291.9742,2070.476362,,,,
RetailMax,E-commerce,Series B,2034692.381,EQUITY,30/09/2024,Founder 12,founder12@retailmax.com,6,FORECAST,81720.25805,77399.84916,4716.022725,,,,
RetailMax,E-commerce,Series B,2034692.381,EQUITY,30/09/2024,Founder 12,founder12@retailmax.com,7,FORECAST,141050.7042,83981.23216,7693.694505,,,,
RetailMax,E-commerce,Series B,2034692.381,EQUITY,30/09/2024,Founder 12,founder12@retailmax.com,8,FORECAST,120686.4908,102147.4164,9072.753802,,,,
RetailMax,E-commerce,Series B,2034692.381,EQUITY,30/09/2024,Founder 12,founder12@retailmax.com,1,ACTUAL,28913.15521,67540.93675,406.8429977,12.25042238,Strong customer acquisition,Higher than expected burn,Need help with hiring
RetailMax,E-commerce,Series B,774773.3953,EQUITY,01/12/2024,Founder 12,founder12@retailmax.com,1,FORECAST,42857.17059,104802.9164,256.3258229,,,,
RetailMax,E-commerce,Series B,774773.3953,EQUITY,01/12/2024,Founder 12,founder12@retailmax.com,2,FORECAST,64183.49064,113830.9133,384.4962895,,,,
RetailMax,E-commerce,Series B,774773.3953,EQUITY,01/12/2024,Founder 12,founder12@retailmax.com,3,FORECAST,62876.91577,119306.0614,460.0777983,,,,
RetailMax,E-commerce,Series B,774773.3953,EQUITY,01/12/2024,Founder 12,founder12@retailmax.com,4,FORECAST,118756.5852,156811.5885,605.8657159,,,,
RetailMax,E-commerce,Series B,774773.3953,EQUITY,01/12/2024,Founder 12,founder12@retailmax.com,5,FORECAST,141926.8316,135987.1798,952.0583208,,,,
RetailMax,E-commerce,Series B,774773.3953,EQUITY,01/12/2024,Founder 12,founder12@retailmax.com,6,FORECAST,170093.0719,190731.1819,1278.102907,,,,
RetailMax,E-commerce,Series B,774773.3953,EQUITY,01/12/2024,Founder 12,founder12@retailmax.com,7,FORECAST,177251.7712,155981.8709,4197.124278,,,,
RetailMax,E-commerce,Series B,774773.3953,EQUITY,01/12/2024,Founder 12,founder12@retailmax.com,8,FORECAST,655983.8321,160173.6926,2951.14181,,,,
RetailMax,E-commerce,Series B,774773.3953,EQUITY,01/12/2024,Founder 12,founder12@retailmax.com,1,ACTUAL,59912.41366,118264.2937,358.3320719,10.74624135,Strong customer acquisition,Higher than expected burn,Need help with hiring
RetailMax,E-commerce,Series B,774773.3953,EQUITY,01/12/2024,Founder 12,founder12@retailmax.com,2,ACTUAL,71785.95889,137227.4646,430.0394783,10.32094337,Strong customer acquisition,Higher than expected burn,Need help with hiring
SecureShield,Cybersecurity,Series B,1883752.435,CLN,01/03/2024,Founder 8,founder8@secureshield.com,1,FORECAST,52258.85478,136075.821,1049.88751,,,,
SecureShield,Cybersecurity,Series B,1883752.435,CLN,01/03/2024,Founder 8,founder8@secureshield.com,2,FORECAST,74160.74252,147371.7596,1483.899056,,,,
SecureShield,Cybersecurity,Series B,1883752.435,CLN,01/03/2024,Founder 8,founder8@secureshield.com,3,FORECAST,92859.11037,176120.8136,2996.811424,,,,
SecureShield,Cybersecurity,Series B,1883752.435,CLN,01/03/2024,Founder 8,founder8@secureshield.com,4,FORECAST,107808.3569,157678.5144,3050.787227,,,,
SecureShield,Cybersecurity,Series B,1883752.435,CLN,01/03/2024,Founder 8,founder8@secureshield.com,5,FORECAST,119317.3427,175370.8661,4892.557882,,,,
SecureShield,Cybersecurity,Series B,1883752.435,CLN,01/03/2024,Founder 8,founder8@secureshield.com,6,FORECAST,162062.5548,179403.7732,7575.600048,,,,
SecureShield,Cybersecurity,Series B,1883752.435,CLN,01/03/2024,Founder 8,founder8@secureshield.com,7,FORECAST,473664.572,194857.9348,9234.498901,,,,
SecureShield,Cybersecurity,Series B,1883752.435,CLN,01/03/2024,Founder 8,founder8@secureshield.com,8,FORECAST,890904.0005,207349.4259,16963.13756,,,,
SecureShield,Cybersecurity,Series B,1883752.435,CLN,01/03/2024,Founder 8,founder8@secureshield.com,1,ACTUAL,70278.39526,135989.0452,1411.902532,8.055146765,Strong customer acquisition,Higher than expected burn,Need help with hiring
SecureShield,Cybersecurity,Series B,1883752.435,CLN,01/03/2024,Founder 8,founder8@secureshield.com,2,ACTUAL,65762.62779,169549.3479,1315.85928,11.20429295,Strong customer acquisition,Higher than expected burn,Need help with hiring
SecureShield,Cybersecurity,Series B,2233738.654,CLN,01/02/2024,Founder 8,founder8@secureshield.com,1,FORECAST,22159.61432,99110.09533,755.8474172,,,,
SecureShield,Cybersecurity,Series B,2233738.654,CLN,01/02/2024,Founder 8,founder8@secureshield.com,2,FORECAST,26946.33228,105119.2855,1062.084405,,,,
SecureShield,Cybersecurity,Series B,2233738.654,CLN,01/02/2024,Founder 8,founder8@secureshield.com,3,FORECAST,35346.14936,131012.0847,1948.728561,,,,
SecureShield,Cybersecurity,Series B,2233738.654,CLN,01/02/2024,Founder 8,founder8@secureshield.com,4,FORECAST,67097.55931,133775.4945,3680.323829,,,,
SecureShield,Cybersecurity,Series B,2233738.654,CLN,01/02/2024,Founder 8,founder8@secureshield.com,5,FORECAST,69000.64547,140241.3799,4428.809993,,,,
SecureShield,Cybersecurity,Series B,2233738.654,CLN,01/02/2024,Founder 8,founder8@secureshield.com,6,FORECAST,88228.29522,141073.5495,3856.804773,,,,
SecureShield,Cybersecurity,Series B,2233738.654,CLN,01/02/2024,Founder 8,founder8@secureshield.com,7,FORECAST,142692.9729,189886.0354,18169.06601,,,,
SecureShield,Cybersecurity,Series B,2233738.654,CLN,01/02/2024,Founder 8,founder8@secureshield.com,8,FORECAST,269843.8104,212943.6404,5295.237511,,,,
SecureShield,Cybersecurity,Series B,2233738.654,CLN,01/02/2024,Founder 8,founder8@secureshield.com,1,ACTUAL,13862.2449,127571.6171,472.8305218,7.543043638,Strong customer acquisition,Higher than expected burn,Need help with hiring
SecureShield,Cybersecurity,Series B,2233738.654,CLN,01/02/2024,Founder 8,founder8@secureshield.com,2,ACTUAL,35263.2495,142378.0681,1389.894066,12.6045324,Strong customer acquisition,Higher than expected burn,Need help with hiring
SecureShield,Cybersecurity,Series B,1889112.203,CLN,31/08/2024,Founder 8,founder8@secureshield.com,1,FORECAST,28960.01336,68489.30095,769.4416875,,,,
SecureShield,Cybersecurity,Series B,1889112.203,CLN,31/08/2024,Founder 8,founder8@secureshield.com,2,FORECAST,39582.00468,78075.09006,1215.009138,,,,
SecureShield,Cybersecurity,Series B,1889112.203,CLN,31/08/2024,Founder 8,founder8@secureshield.com,3,FORECAST,54631.69967,85143.10009,1776.945245,,,,
SecureShield,Cybersecurity,Series B,1889112.203,CLN,31/08/2024,Founder 8,founder8@secureshield.com,4,FORECAST,86993.46898,87633.23485,3048.202999,,,,
SecureShield,Cybersecurity,Series B,1889112.203,CLN,31/08/2024,Founder 8,founder8@secureshield.com,5,FORECAST,108312.8176,95631.75101,6130.199973,,,,
SecureShield,Cybersecurity,Series B,1889112.203,CLN,31/08/2024,Founder 8,founder8@secureshield.com,6,FORECAST,112884.1767,101755.8078,3562.021726,,,,
SecureShield,Cybersecurity,Series B,1889112.203,CLN,31/08/2024,Founder 8,founder8@secureshield.com,7,FORECAST,187517.1619,127735.449,10586.53844,,,,
SecureShield,Cybersecurity,Series B,1889112.203,CLN,31/08/2024,Founder 8,founder8@secureshield.com,8,FORECAST,104693.5939,167743.4208,10007.74786,,,,
SecureShield,Cybersecurity,Series B,1889112.203,CLN,31/08/2024,Founder 8,founder8@secureshield.com,1,ACTUAL,34151.35523,81061.37369,907.3710042,11.54684203,Strong customer acquisition,Higher than expected burn,Need help with hiring
SecureShield,Cybersecurity,Series B,1889112.203,CLN,31/08/2024,Founder 8,founder8@secureshield.com,2,ACTUAL,54555.59719,108686.0047,1674.638504,9.863913867,Strong customer acquisition,Higher than expected burn,Need help with hiring
SecureShield,Cybersecurity,Series B,1889112.203,CLN,31/08/2024,Founder 8,founder8@secureshield.com,3,ACTUAL,70194.10181,87473.70542,2283.126394,11.87333129,Strong customer acquisition,Higher than expected burn,Need help with hiring
ShopGenius,E-commerce,Series B,2127126.228,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,1,FORECAST,38185.95019,69241.1825,213.270848,,,,
ShopGenius,E-commerce,Series B,2127126.228,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,2,FORECAST,49626.05407,77706.02425,324.4218291,,,,
ShopGenius,E-commerce,Series B,2127126.228,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,3,FORECAST,70465.55727,81364.40479,604.7693642,,,,
ShopGenius,E-commerce,Series B,2127126.228,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,4,FORECAST,113272.517,93285.75274,547.4634022,,,,
ShopGenius,E-commerce,Series B,2127126.228,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,5,FORECAST,191992.1568,94685.65165,1479.362923,,,,
ShopGenius,E-commerce,Series B,2127126.228,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,6,FORECAST,192875.8453,91612.6325,1029.242348,,,,
ShopGenius,E-commerce,Series B,2127126.228,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,7,FORECAST,134597.4578,137676.2649,1809.434353,,,,
ShopGenius,E-commerce,Series B,2127126.228,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,8,FORECAST,163159.3218,116369.2645,2203.393102,,,,
ShopGenius,E-commerce,Series B,2127126.228,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,1,ACTUAL,35986.65961,76511.79429,200.9876768,5.586925788,Strong customer acquisition,Higher than expected burn,Need help with hiring
ShopGenius,E-commerce,Series B,2127126.228,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,2,ACTUAL,68928.13756,93891.92345,450.6058941,14.00336057,Strong customer acquisition,Higher than expected burn,Need help with hiring
ShopGenius,E-commerce,Series B,2127126.228,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,3,ACTUAL,57564.5358,74005.98495,494.046582,9.398993662,Strong customer acquisition,Higher than expected burn,Need help with hiring
ShopGenius,E-commerce,Series B,2127126.228,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,4,ACTUAL,71461.38985,100491.395,345.3838288,9.424484042,Strong customer acquisition,Higher than expected burn,Need help with hiring
ShopGenius,E-commerce,Series B,567161.8744,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,1,FORECAST,50841.03237,50104.44221,500.299992,,,,
ShopGenius,E-commerce,Series B,567161.8744,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,2,FORECAST,62177.29582,55175.52397,810.7755046,,,,
ShopGenius,E-commerce,Series B,567161.8744,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,3,FORECAST,102771.5707,61872.02549,920.6507021,,,,
ShopGenius,E-commerce,Series B,567161.8744,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,4,FORECAST,145090.6247,59748.24175,1689.418122,,,,
ShopGenius,E-commerce,Series B,567161.8744,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,5,FORECAST,112099.673,73793.33185,3375.025362,,,,
ShopGenius,E-commerce,Series B,567161.8744,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,6,FORECAST,190969.178,95850.77785,5403.138424,,,,
ShopGenius,E-commerce,Series B,567161.8744,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,7,FORECAST,334139.0982,101249.8635,6989.283308,,,,
